,CHAN1,CHAN2,CHAN3,CHAN4,time
442,-9.628,4.32,-6.0,5.984,-7.9e-05
443,-9.976,4.5600000000000005,-6.08,6.0544,-7.849999999999998e-05
444,-9.628,4.48,-6.0,5.984,-7.799999999999997e-05
445,-9.976,4.48,-6.08,6.0544,-7.749999999999999e-05
446,-9.628,4.32,-6.0,5.984,-7.699999999999997e-05
447,-9.976,4.64,-6.08,6.0544,-7.649999999999999e-05
448,-9.976,4.48,-6.0,5.984,-7.599999999999998e-05
449,-9.628,4.64,-6.08,6.0544,-7.549999999999999e-05
450,-9.628,4.48,-6.0,5.984,-7.499999999999998e-05
451,-9.976,4.64,-6.16,6.0544,-7.45e-05
452,-9.976,4.64,-6.08,6.0544,-7.399999999999998e-05
453,-9.628,4.48,-6.0,5.984,-7.349999999999997e-05
454,-9.976,4.64,-6.0,6.0544,-7.299999999999999e-05
455,-9.628,4.5600000000000005,-6.08,5.913600000000001,-7.249999999999997e-05
456,-9.628,4.5600000000000005,-6.0,5.984,-7.199999999999999e-05
457,-9.976,4.72,-6.08,6.0544,-7.149999999999998e-05
458,-9.976,4.5600000000000005,-6.0,6.0544,-7.099999999999999e-05
459,-9.512,4.72,-6.08,5.984,-7.049999999999998e-05
460,-9.628,4.72,-6.0,6.0544,-7e-05
461,-9.976,4.5600000000000005,-6.08,5.984,-6.949999999999998e-05
462,-9.976,4.64,-6.0,6.0544,-6.9e-05
463,-9.628,4.72,-6.08,5.984,-6.849999999999998e-05
464,-9.628,4.64,-6.0,6.0544,-6.799999999999997e-05
465,-9.976,4.72,-6.08,5.913600000000001,-6.749999999999999e-05
466,-9.628,4.64,-6.0,6.0544,-6.699999999999998e-05
467,-9.976,4.8,-6.08,5.913600000000001,-6.649999999999999e-05
468,-9.976,4.64,-6.0,6.0544,-6.599999999999998e-05
469,-9.628,4.8,-6.08,5.984,-6.549999999999999e-05
470,-9.976,4.8,-6.0,6.0544,-6.499999999999998e-05
471,-9.628,4.64,-6.16,5.913600000000001,-6.45e-05
472,-9.976,4.72,-6.0,6.0544,-6.399999999999998e-05
473,-9.628,4.8,-6.08,5.913600000000001,-6.349999999999997e-05
474,-9.628,4.72,-6.0,5.984,-6.299999999999999e-05
475,-9.976,4.8,-6.16,6.0544,-6.249999999999997e-05
476,-9.628,4.72,-6.0,5.984,-6.199999999999999e-05
477,-9.976,4.88,-6.08,6.0544,-6.149999999999998e-05
478,-9.628,4.72,-6.08,6.0544,-6.099999999999999e-05
479,-9.976,4.88,-6.0,5.913600000000001,-6.049999999999998e-05
480,-9.628,4.88,-6.0,5.984,-5.9999999999999995e-05
481,-9.976,4.8,-6.16,6.0544,-5.949999999999998e-05
482,-9.976,4.8,-6.0,5.984,-5.9e-05
483,-9.628,4.96,-6.16,6.0544,-5.8499999999999985e-05
484,-9.628,4.8,-6.0,5.984,-5.799999999999997e-05
485,-9.976,4.96,-6.08,6.0544,-5.749999999999999e-05
486,-9.976,4.8,-6.0,6.0544,-5.6999999999999976e-05
487,-9.628,4.96,-6.16,5.984,-5.649999999999999e-05
488,-9.976,4.96,-6.0,5.984,-5.599999999999998e-05
489,-9.628,4.8,-6.08,6.0544,-5.5499999999999994e-05
490,-9.628,4.96,-6.08,6.0544,-5.499999999999998e-05
491,-9.976,4.88,-6.0,5.913600000000001,-5.449999999999997e-05
492,-9.628,4.88,-6.0,6.0544,-5.400000000000001e-05
493,-9.976,5.04,-6.16,5.913600000000001,-5.35e-05
494,-9.628,4.88,-6.0,6.0544,-5.299999999999999e-05
495,-9.976,5.04,-6.08,5.984,-5.2499999999999975e-05
496,-9.976,5.04,-6.0,6.0544,-5.199999999999996e-05
497,-9.628,4.88,-6.16,5.984,-5.1500000000000005e-05
498,-9.628,5.04,-6.08,6.0544,-5.099999999999999e-05
499,-9.976,4.88,-6.0,5.984,-5.049999999999998e-05
500,-9.976,5.04,-6.0,6.0544,-4.999999999999997e-05
501,-9.628,4.96,-6.08,5.984,-4.950000000000001e-05
502,-9.976,4.96,-6.0,6.0544,-4.9e-05
503,-9.628,5.12,-6.08,5.913600000000001,-4.8499999999999986e-05
504,-9.628,4.96,-6.0,5.984,-4.7999999999999974e-05
505,-9.976,5.12,-6.08,6.0544,-4.749999999999996e-05
506,-9.628,5.12,-6.0,5.984,-4.7000000000000004e-05
507,-9.976,4.96,-6.08,6.0544,-4.649999999999999e-05
508,-9.628,5.2,-6.0,5.984,-4.599999999999998e-05
509,-9.976,5.04,-6.16,6.0544,-4.549999999999997e-05
510,-9.628,5.12,-6.0,5.984,-4.500000000000001e-05
511,-9.976,5.12,-6.08,6.0544,-4.45e-05
512,-9.628,5.12,-6.0,6.0544,-4.3999999999999985e-05
513,-9.976,5.28,-6.08,5.984,-4.349999999999997e-05
514,-9.628,5.12,-6.08,6.0544,-4.299999999999996e-05
515,-9.976,5.28,-6.0,5.913600000000001,-4.25e-05
516,-9.976,5.12,-6.0,5.984,-4.199999999999999e-05
517,-9.628,5.28,-6.08,6.0544,-4.149999999999998e-05
518,-9.976,5.28,-6.0,6.0544,-4.0999999999999967e-05
519,-9.628,5.12,-6.08,5.984,-4.050000000000001e-05
520,-9.976,5.2,-6.0,6.0544,-3.9999999999999996e-05
521,-9.628,5.36,-6.08,5.913600000000001,-3.9499999999999984e-05
522,-9.976,5.2,-6.0,6.0544,-3.899999999999997e-05
523,-9.628,5.36,-6.16,5.984,-3.849999999999996e-05
524,-9.628,5.2,-6.0,5.984,-3.8e-05
525,-9.976,5.36,-6.16,6.0544,-3.749999999999999e-05
526,-9.512,5.2,-6.0,6.0544,-3.699999999999998e-05
527,-9.976,5.36,-6.08,5.913600000000001,-3.6499999999999966e-05
528,-9.628,5.28,-6.0,6.0544,-3.600000000000001e-05
529,-9.976,5.44,-6.08,5.913600000000001,-3.5499999999999996e-05
530,-9.628,5.28,-6.0,5.984,-3.499999999999998e-05
531,-9.976,5.36,-6.08,6.0544,-3.449999999999997e-05
532,-9.628,5.28,-6.0,5.984,-3.399999999999996e-05
533,-9.976,5.44,-6.08,6.0544,-3.35e-05
534,-9.976,5.28,-6.0,6.0544,-3.299999999999999e-05
535,-9.628,5.44,-6.08,5.984,-3.249999999999998e-05
536,-9.628,5.44,-6.0,5.984,-3.1999999999999965e-05
537,-9.976,5.36,-6.08,6.0544,-3.150000000000001e-05
538,-9.976,5.36,-6.0,6.0544,-3.0999999999999995e-05
539,-9.628,5.44,-6.08,5.984,-3.0499999999999982e-05
540,-9.628,5.36,-6.08,5.913600000000001,-2.999999999999997e-05
541,-9.976,5.5200000000000005,-6.0,6.1248000000000005,-2.9500000000000012e-05
542,-9.628,5.36,-6.0,5.984,-2.9e-05
543,-9.976,5.5200000000000005,-6.08,6.0544,-2.8499999999999988e-05
544,-9.628,5.5200000000000005,-6.0,5.984,-2.7999999999999976e-05
545,-9.976,5.36,-6.16,6.0544,-2.7499999999999964e-05
546,-9.628,5.5200000000000005,-6.0,6.0544,-2.7000000000000006e-05
547,-9.976,5.44,-6.08,5.984,-2.6499999999999994e-05
548,-9.628,5.44,-6.0,6.0544,-2.599999999999998e-05
549,-9.976,5.5200000000000005,-6.08,5.984,-2.549999999999997e-05
550,-9.976,5.6000000000000005,-6.0,5.984,-2.500000000000001e-05
551,-9.628,5.44,-6.08,6.0544,-2.45e-05
552,-9.628,5.6000000000000005,-6.0,6.0544,-2.3999999999999987e-05
553,-9.976,5.44,-6.08,5.984,-2.3499999999999975e-05
554,-9.976,5.6000000000000005,-6.0,5.984,-2.2999999999999963e-05
555,-9.628,5.5200000000000005,-6.08,6.0544,-2.2500000000000005e-05
556,-9.628,5.6000000000000005,-6.0,6.0544,-2.1999999999999993e-05
557,-9.976,5.5200000000000005,-6.08,5.913600000000001,-2.149999999999998e-05
558,-9.860000000000001,5.5200000000000005,-6.08,6.0544,-2.099999999999997e-05
559,-9.628,5.68,-6.0,5.984,-2.050000000000001e-05
560,-9.628,5.5200000000000005,-6.0,6.0544,-1.9999999999999998e-05
561,-9.860000000000001,5.68,-6.16,5.984,-1.9499999999999986e-05
562,-9.860000000000001,5.68,-6.0,6.0544,-1.8999999999999974e-05
563,-9.512,5.5200000000000005,-6.08,5.913600000000001,-1.8499999999999962e-05
564,-9.628,5.6000000000000005,-6.0,6.0544,-1.8000000000000004e-05
565,-9.976,5.76,-6.08,5.913600000000001,-1.749999999999999e-05
566,-9.628,5.6000000000000005,-6.0,6.0544,-1.699999999999998e-05
567,-9.976,5.68,-6.08,5.984,-1.6499999999999967e-05
568,-9.628,5.6000000000000005,-6.0,6.0544,-1.600000000000001e-05
569,-9.976,5.76,-6.08,5.984,-1.5499999999999997e-05
570,-9.976,5.76,-6.08,6.0544,-1.4999999999999985e-05
571,-9.512,5.6000000000000005,-6.0,5.984,-1.4499999999999973e-05
572,-9.628,5.76,-6.0,6.0544,-1.399999999999996e-05
573,-9.976,5.6000000000000005,-6.08,5.913600000000001,-1.3500000000000003e-05
574,-9.860000000000001,5.76,-6.0,6.0544,-1.299999999999999e-05
575,-9.628,5.76,-6.08,5.984,-1.2499999999999979e-05
576,-9.976,5.68,-6.0,6.0544,-1.1999999999999966e-05
577,-9.512,5.84,-6.08,5.913600000000001,-1.1500000000000008e-05
578,-9.860000000000001,5.68,-6.0,5.913600000000001,-1.0999999999999996e-05
579,-9.512,5.92,-6.16,6.1248000000000005,-1.0499999999999984e-05
580,-9.860000000000001,5.76,-6.0,6.0544,-9.999999999999972e-06
581,-9.512,5.92,-6.08,5.984,-9.49999999999996e-06
582,-9.860000000000001,5.84,-6.0,6.0544,-9.000000000000002e-06
583,-9.512,5.92,-6.16,5.913600000000001,-8.49999999999999e-06
584,-9.860000000000001,5.84,-6.0,6.0544,-7.999999999999978e-06
585,-9.512,5.92,-6.08,5.984,-7.4999999999999655e-06
586,-9.628,5.84,-6.0,5.984,-7.0000000000000075e-06
587,-9.860000000000001,6.0,-6.08,6.0544,-6.499999999999995e-06
588,-9.512,5.84,-6.0,6.0544,-5.999999999999983e-06
589,-9.976,6.0,-6.16,5.984,-5.499999999999971e-06
590,-9.512,6.0,-6.0,6.0544,-5.000000000000013e-06
591,-9.976,5.92,-6.08,5.984,-4.500000000000001e-06
592,-9.860000000000001,5.92,-6.0,6.0544,-3.999999999999989e-06
593,-9.396,6.0,-6.08,5.984,-3.4999999999999767e-06
594,-9.744,5.92,-6.0,5.984,-2.9999999999999645e-06
595,-9.396,6.0,-6.08,6.0544,-2.5000000000000066e-06
596,-9.396,5.92,-6.0,5.984,-1.9999999999999944e-06
597,-9.744,6.08,-6.16,6.0544,-1.4999999999999823e-06
598,-9.628,5.92,-6.0,6.0544,-9.9999999999997e-07
599,-3.3640000000000003,6.08,-6.08,5.913600000000001,-5.000000000000122e-07
600,-3.248,6.08,-6.0,6.0544,0.0
601,3.8280000000000003,-2.24,-6.16,5.913600000000001,5.000000000000122e-07
602,-1.74,-2.0,-6.0,6.0544,1.0000000000000243e-06
603,-9.976,1.36,-6.08,5.913600000000001,1.5000000000000365e-06
604,-9.628,0.0,-6.0,5.984,1.9999999999999944e-06
605,-10.092,0.16,-6.08,6.0544,2.5000000000000066e-06
606,-9.628,0.08,-6.0,5.984,3.0000000000000187e-06
607,-9.976,0.24,-6.08,6.0544,3.500000000000031e-06
608,-9.976,0.08,-6.0,6.0544,3.999999999999989e-06
609,-9.628,0.24,-6.08,5.984,4.500000000000001e-06
610,-9.628,0.16,-6.0,6.0544,5.000000000000013e-06
611,-9.976,0.24,-6.16,5.984,5.500000000000025e-06
612,-9.976,0.16,-6.0,6.0544,6.000000000000037e-06
613,-9.512,0.32,-6.08,5.984,6.499999999999995e-06
614,-9.628,0.16,-6.0,6.0544,7.0000000000000075e-06
615,-9.976,0.32,-6.08,5.913600000000001,7.50000000000002e-06
616,-9.976,0.24,-6.0,5.984,8.000000000000032e-06
617,-9.628,0.32,-6.08,6.0544,8.49999999999999e-06
618,-9.628,0.32,-6.08,5.984,9.000000000000002e-06
619,-9.976,0.24,-6.0,6.0544,9.500000000000014e-06
620,-9.628,0.24,-6.0,5.913600000000001,1.0000000000000026e-05
621,-9.976,0.4,-6.16,6.0544,1.0500000000000038e-05
622,-9.628,0.24,-6.0,6.0544,1.0999999999999996e-05
623,-9.976,0.4,-6.08,5.984,1.1500000000000008e-05
624,-9.628,0.24,-6.0,6.0544,1.200000000000002e-05
625,-9.976,0.4,-6.08,5.984,1.2500000000000033e-05
626,-9.628,0.4,-6.0,5.984,1.299999999999999e-05
627,-9.976,0.32,-6.08,6.0544,1.3500000000000003e-05
628,-9.860000000000001,0.32,-6.0,6.0544,1.4000000000000015e-05
629,-9.628,0.48,-6.08,5.984,1.4500000000000027e-05
630,-9.628,0.48,-6.0,5.984,1.4999999999999985e-05
631,-9.976,0.32,-6.08,6.0544,1.5499999999999997e-05
632,-9.628,0.48,-6.0,5.984,1.600000000000001e-05
633,-9.976,0.32,-6.16,6.0544,1.650000000000002e-05
634,-9.628,0.48,-6.0,6.0544,1.7000000000000034e-05
635,-9.976,0.4,-6.08,5.984,1.749999999999999e-05
636,-9.628,0.4,-6.08,6.0544,1.8000000000000004e-05
637,-9.976,0.56,-6.0,5.913600000000001,1.8500000000000016e-05
638,-9.628,0.4,-6.0,6.0544,1.9000000000000028e-05
639,-9.976,0.56,-6.08,5.913600000000001,1.9499999999999986e-05
640,-9.976,0.56,-6.08,6.0544,1.9999999999999998e-05
641,-9.628,0.4,-6.0,5.913600000000001,2.050000000000001e-05
642,-9.976,0.56,-6.0,5.984,2.1000000000000023e-05
643,-9.628,0.48,-6.08,6.0544,2.1500000000000035e-05
644,-9.628,0.56,-6.0,5.984,2.1999999999999993e-05
645,-9.976,0.48,-6.08,6.0544,2.2500000000000005e-05
646,-9.628,0.48,-6.0,5.984,2.3000000000000017e-05
647,-9.976,0.72,-6.08,6.0544,2.350000000000003e-05
648,-9.628,0.72,-6.0,5.984,2.3999999999999987e-05
649,-9.976,0.48,-6.08,6.0544,2.45e-05
650,-9.628,0.64,-6.0,5.984,2.500000000000001e-05
651,-9.976,0.72,-6.16,6.0544,2.5500000000000024e-05
652,-9.628,0.64,-6.0,6.0544,2.6000000000000036e-05
653,-9.976,0.72,-6.08,5.913600000000001,2.6499999999999994e-05
654,-9.976,0.64,-6.0,5.984,2.7000000000000006e-05
655,-9.628,0.72,-6.08,6.0544,2.7500000000000018e-05
656,-9.976,0.64,-6.0,6.0544,2.800000000000003e-05
657,-9.628,0.8,-6.16,5.913600000000001,2.8499999999999988e-05
658,-9.628,0.64,-6.16,6.0544,2.9e-05
659,-9.976,0.8,-6.0,5.984,2.9500000000000012e-05
660,-9.628,0.72,-6.0,6.0544,3.0000000000000024e-05
661,-9.976,0.8,-6.08,5.913600000000001,3.0500000000000037e-05
662,-9.628,0.8,-6.0,5.984,3.0999999999999995e-05
663,-9.976,0.72,-6.16,6.0544,3.150000000000001e-05
664,-9.628,0.72,-6.0,6.0544,3.200000000000002e-05
665,-9.976,0.88,-6.08,5.984,3.250000000000003e-05
666,-9.628,0.72,-6.0,5.984,3.299999999999999e-05
667,-9.976,0.88,-6.08,6.0544,3.35e-05
668,-9.628,0.8,-6.0,5.984,3.400000000000001e-05
669,-9.976,0.88,-6.16,6.0544,3.4500000000000025e-05
670,-9.628,0.72,-6.0,5.984,3.500000000000004e-05
671,-9.976,0.96,-6.08,6.0544,3.5499999999999996e-05
672,-9.976,0.8,-6.0,6.0544,3.600000000000001e-05
673,-9.628,0.96,-6.08,5.984,3.650000000000002e-05
674,-9.976,0.8,-6.0,6.0544,3.700000000000003e-05
675,-9.512,0.96,-6.08,5.913600000000001,3.749999999999999e-05
676,-9.976,0.96,-6.0,5.984,3.8e-05
677,-9.628,0.8,-6.08,6.0544,3.8500000000000014e-05
678,-9.628,0.96,-6.0,6.0544,3.9000000000000026e-05
679,-9.976,0.88,-6.08,5.984,3.9499999999999984e-05
680,-9.628,0.88,-6.0,5.984,3.9999999999999996e-05
681,-9.976,0.96,-6.08,6.0544,4.050000000000001e-05
682,-9.976,0.88,-6.0,6.0544,4.100000000000002e-05
683,-9.512,1.04,-6.08,5.913600000000001,4.150000000000003e-05
684,-9.628,1.04,-6.08,6.0544,4.199999999999999e-05
685,-9.976,0.88,-6.0,5.984,4.25e-05
686,-9.628,1.04,-6.0,5.984,4.3000000000000015e-05
687,-9.976,0.96,-6.08,6.0544,4.350000000000003e-05
688,-9.628,1.04,-6.0,6.0544,4.3999999999999985e-05
689,-9.976,0.96,-6.08,5.984,4.45e-05
690,-9.976,0.96,-6.0,6.0544,4.500000000000001e-05
691,-9.628,1.12,-6.08,5.913600000000001,4.550000000000002e-05
692,-9.628,0.96,-6.0,6.0544,4.6000000000000034e-05
693,-9.976,1.12,-6.08,5.984,4.649999999999999e-05
694,-9.628,1.12,-6.0,6.0544,4.7000000000000004e-05
695,-9.976,0.96,-6.16,5.913600000000001,4.7500000000000016e-05
696,-9.628,1.12,-6.0,5.984,4.800000000000003e-05
697,-9.976,1.04,-6.16,6.0544,4.8499999999999986e-05
698,-9.628,1.12,-6.0,6.0544,4.9e-05
699,-9.976,1.04,-6.16,5.984,4.950000000000001e-05
700,-9.628,1.2,-6.0,6.0544,5.000000000000002e-05
701,-9.976,1.04,-6.08,5.984,5.0500000000000035e-05
702,-9.628,1.2,-6.0,6.0544,5.099999999999999e-05
703,-9.976,1.04,-6.08,5.984,5.1500000000000005e-05
704,-9.628,1.2,-6.0,6.0544,5.200000000000002e-05
705,-9.976,1.12,-6.16,5.913600000000001,5.250000000000003e-05
706,-9.628,1.2,-6.0,6.0544,5.299999999999999e-05
707,-9.976,1.12,-6.08,5.984,5.35e-05
708,-9.976,1.12,-6.0,6.0544,5.400000000000001e-05
709,-9.628,1.36,-6.08,5.984,5.4500000000000024e-05
710,-9.976,1.12,-6.0,6.0544,5.5000000000000036e-05
711,-9.628,1.36,-6.08,5.913600000000001,5.5499999999999994e-05
712,-9.628,1.36,-6.0,6.0544,5.6000000000000006e-05
713,-9.976,1.2,-6.08,5.984,5.650000000000002e-05
714,-9.628,1.28,-6.0,5.984,5.700000000000003e-05
715,-9.976,1.36,-6.08,6.0544,5.749999999999999e-05
716,-9.628,1.28,-6.0,6.0544,5.8e-05
717,-9.976,1.44,-6.08,5.984,5.850000000000001e-05
718,-9.628,1.28,-6.0,6.0544,5.9000000000000025e-05
719,-9.976,1.44,-6.08,5.984,5.950000000000004e-05
720,-9.628,1.44,-6.0,5.984,5.9999999999999995e-05
721,-9.976,1.28,-6.08,6.0544,6.050000000000001e-05
722,-9.628,1.36,-6.0,6.0544,6.100000000000002e-05
723,-9.976,1.44,-6.08,5.913600000000001,6.150000000000003e-05
724,-9.976,1.36,-6.0,6.0544,6.199999999999999e-05
725,-9.628,1.44,-6.08,5.913600000000001,6.25e-05
726,-9.976,1.36,-6.0,5.913600000000001,6.300000000000001e-05
727,-9.628,1.52,-6.08,6.1248000000000005,6.350000000000003e-05
728,-9.628,1.52,-6.0,6.0544,6.399999999999998e-05
729,-9.976,1.36,-6.16,5.913600000000001,6.45e-05
730,-9.628,1.52,-6.0,5.984,6.500000000000001e-05
731,-9.976,1.44,-6.08,6.0544,6.550000000000002e-05
732,-9.628,1.52,-6.0,6.0544,6.600000000000003e-05
733,-9.976,1.44,-6.16,5.984,6.649999999999999e-05
734,-9.976,1.44,-6.0,5.984,6.7e-05
735,-9.512,1.6,-6.08,6.0544,6.750000000000001e-05
736,-9.628,1.44,-6.0,6.0544,6.800000000000003e-05
737,-9.976,1.6,-6.16,5.984,6.849999999999998e-05
738,-9.628,1.6,-6.0,5.984,6.9e-05
739,-9.976,1.44,-6.08,6.0544,6.950000000000001e-05
740,-9.976,1.6,-6.0,6.0544,7.000000000000002e-05
741,-9.628,1.52,-6.16,5.984,7.050000000000003e-05
742,-9.976,1.6,-6.0,6.0544,7.099999999999999e-05
743,-9.628,1.52,-6.16,5.984,7.15e-05
744,-9.628,1.52,-6.08,6.0544,7.200000000000002e-05
745,-9.976,1.68,-6.0,5.984,7.250000000000003e-05
746,-9.628,1.52,-6.0,6.0544,7.299999999999999e-05
747,-9.976,1.68,-6.16,5.913600000000001,7.35e-05
748,-9.628,1.68,-6.08,5.984,7.400000000000001e-05
749,-9.976,1.52,-6.0,6.0544,7.450000000000002e-05
750,-9.628,1.6,-6.0,6.0544,7.500000000000003e-05
751,-9.976,1.68,-6.08,5.984,7.549999999999999e-05
752,-9.628,1.6,-6.0,5.984,7.6e-05
753,-9.976,1.76,-6.08,6.0544,7.650000000000002e-05
754,-9.976,1.6,-6.0,5.984,7.700000000000003e-05
755,-9.628,1.76,-6.08,6.0544,7.749999999999999e-05
756,-9.628,1.76,-6.0,6.0544,7.8e-05
757,-9.976,1.6,-6.08,5.984,7.850000000000001e-05
758,-9.976,1.68,-6.0,6.0544,7.900000000000002e-05
759,-9.628,1.76,-6.08,5.984,7.950000000000004e-05
760,-9.628,1.68,-6.0,5.984,7.999999999999999e-05
761,-9.976,1.76,-6.08,6.0544,8.05e-05
762,-9.628,1.68,-6.0,5.984,8.100000000000002e-05
763,-9.976,1.84,-6.08,6.0544,8.150000000000003e-05
764,-9.628,1.84,-6.0,5.913600000000001,8.199999999999999e-05
765,-9.976,1.68,-6.08,6.1248000000000005,8.25e-05
766,-9.628,1.84,-6.08,6.0544,8.300000000000001e-05
767,-9.976,1.76,-6.0,5.984,8.350000000000002e-05
768,-9.976,1.84,-6.0,6.0544,8.400000000000004e-05
769,-9.512,1.76,-6.08,5.913600000000001,8.45e-05
770,-9.628,1.76,-6.0,5.984,8.5e-05
771,-9.976,2.0,-6.16,6.0544,8.550000000000002e-05
772,-9.628,1.76,-6.0,6.0544,8.600000000000003e-05
773,-9.976,2.0,-6.08,5.984,8.649999999999999e-05
774,-9.628,2.0,-6.08,6.0544,8.7e-05
775,-9.976,1.76,-6.0,5.984,8.750000000000001e-05
776,-9.976,1.92,-6.0,5.984,8.800000000000002e-05
777,-9.628,2.0,-6.08,6.0544,8.849999999999998e-05
778,-9.628,1.92,-6.0,6.0544,8.9e-05
779,-9.976,2.0,-6.16,5.984,8.950000000000001e-05
780,-9.976,1.92,-6.0,5.984,9.000000000000002e-05
781,-9.628,2.08,-6.08,6.0544,9.050000000000003e-05
782,-9.976,1.92,-6.08,6.0544,9.099999999999999e-05
783,-9.628,2.08,-6.0,5.913600000000001,9.15e-05
784,-9.628,1.92,-6.0,6.0544,9.200000000000001e-05
785,-9.976,2.08,-6.16,5.913600000000001,9.250000000000003e-05
786,-9.628,2.0,-6.0,5.984,9.299999999999998e-05
787,-9.976,2.08,-6.08,6.0544,9.35e-05
788,-9.628,2.0,-6.0,5.984,9.400000000000001e-05
789,-9.976,2.16,-6.08,6.0544,9.450000000000002e-05
790,-9.628,2.0,-6.0,5.984,9.500000000000003e-05
791,-9.976,2.16,-6.08,6.0544,9.549999999999999e-05
792,-9.976,2.16,-6.0,6.0544,9.6e-05
793,-9.628,2.0,-6.08,5.984,9.650000000000001e-05
794,-9.976,2.16,-6.0,5.984,9.700000000000003e-05
795,-9.628,2.08,-6.08,6.0544,9.749999999999998e-05
796,-9.976,2.16,-6.0,6.0544,9.8e-05
797,-9.628,2.08,-6.08,5.984,9.850000000000001e-05
798,-9.628,2.08,-6.0,5.984,9.900000000000002e-05
799,-9.976,2.24,-6.08,6.0544,9.950000000000003e-05
800,-9.628,2.24,-6.08,6.0544,9.999999999999999e-05
801,-9.976,2.08,-6.0,5.984,0.0001005
802,-9.628,2.24,-6.0,5.913600000000001,0.00010100000000000002
803,-9.976,2.08,-6.08,6.1248000000000005,0.00010150000000000003
804,-9.976,2.16,-6.0,5.984,0.00010199999999999999
805,-9.628,2.24,-6.08,6.0544,0.0001025
806,-9.628,2.16,-6.0,6.0544,0.00010300000000000001
807,-9.976,2.32,-6.16,5.913600000000001,0.00010350000000000002
808,-9.628,2.16,-6.0,6.0544,0.00010400000000000003
809,-9.976,2.32,-6.16,5.984,0.00010449999999999999
810,-9.976,2.32,-6.0,5.984,0.000105
811,-9.628,2.16,-6.08,6.0544,0.00010550000000000002
812,-9.976,2.32,-6.0,6.0544,0.00010600000000000003
813,-9.628,2.24,-6.16,5.984,0.00010649999999999999
814,-9.628,2.24,-6.0,5.984,0.000107
815,-9.976,2.32,-6.16,6.0544,0.00010750000000000001
816,-9.628,2.24,-6.0,5.984,0.00010800000000000002
817,-9.976,2.4,-6.08,6.0544,0.00010849999999999998
818,-9.628,2.24,-6.0,5.984,0.00010899999999999999
819,-9.976,2.4,-6.08,6.0544,0.0001095
820,-9.976,2.4,-6.0,6.0544,0.00011000000000000002
821,-9.512,2.24,-6.08,5.913600000000001,0.00011050000000000003
822,-9.628,2.4,-6.0,6.0544,0.00011099999999999999
823,-9.976,2.32,-6.08,5.984,0.0001115
824,-9.628,2.32,-6.0,6.0544,0.00011200000000000001
825,-9.976,2.48,-6.08,5.984,0.00011250000000000002
826,-9.976,2.32,-6.0,5.984,0.00011299999999999998
827,-9.628,2.48,-6.08,6.0544,0.0001135
828,-9.628,2.48,-6.0,5.984,0.000114
829,-9.976,2.32,-6.16,6.0544,0.00011450000000000002
830,-9.976,2.48,-6.0,5.984,0.00011500000000000003
831,-9.628,2.4,-6.08,6.0544,0.00011549999999999999
832,-9.628,2.4,-6.0,5.984,0.000116
833,-9.976,2.56,-6.16,6.0544,0.00011650000000000001
834,-9.628,2.4,-6.0,5.984,0.00011700000000000002
835,-9.976,2.56,-6.08,6.0544,0.00011749999999999998
836,-9.512,2.4,-6.0,6.0544,0.000118
837,-9.976,2.64,-6.08,5.984,0.00011850000000000001
838,-9.628,2.48,-6.0,5.984,0.00011900000000000002
839,-9.976,2.64,-6.08,6.0544,0.00011950000000000003
840,-9.628,2.56,-6.08,5.913600000000001,0.00011999999999999999
841,-9.976,2.64,-6.0,6.1248000000000005,0.0001205
842,-9.976,2.56,-6.0,6.0544,0.00012100000000000001
843,-9.628,2.64,-6.08,5.984,0.00012150000000000003
844,-9.628,2.56,-6.0,6.0544,0.00012199999999999998
845,-9.976,2.72,-6.16,5.984,0.0001225
846,-9.976,2.72,-6.0,6.0544,0.000123
847,-9.628,2.56,-6.08,5.984,0.00012350000000000002
848,-9.976,2.72,-6.0,6.0544,0.00012400000000000003
849,-9.628,2.64,-6.08,5.913600000000001,0.0001245
850,-9.976,2.64,-6.0,5.984,0.000125
851,-9.628,2.72,-6.16,6.0544,0.00012550000000000001
852,-9.628,2.64,-6.08,6.0544,0.00012600000000000003
853,-9.976,2.8000000000000003,-6.0,5.984,0.00012649999999999998
854,-9.976,2.64,-6.0,5.984,0.000127
855,-9.628,2.8000000000000003,-6.08,6.0544,0.0001275
856,-9.628,2.8000000000000003,-6.0,6.0544,0.00012800000000000002
857,-9.976,2.64,-6.08,5.913600000000001,0.00012850000000000003
858,-9.628,2.8000000000000003,-6.0,6.0544,0.000129
859,-9.976,2.64,-6.08,5.984,0.0001295
860,-9.976,2.72,-6.0,5.984,0.00013000000000000002
861,-9.628,2.88,-6.08,6.0544,0.00013050000000000003
862,-9.628,2.72,-6.08,5.984,0.00013099999999999999
863,-9.976,2.88,-6.0,6.0544,0.0001315
864,-9.976,2.88,-6.0,5.984,0.000132
865,-9.628,2.72,-6.08,6.0544,0.00013250000000000002
866,-9.976,2.8000000000000003,-6.0,6.0544,0.00013299999999999998
867,-9.628,2.88,-6.08,5.984,0.0001335
868,-9.628,2.8000000000000003,-6.0,6.0544,0.000134
869,-9.976,2.88,-6.08,5.984,0.00013450000000000002
870,-9.628,2.8000000000000003,-6.0,6.0544,0.00013500000000000003
871,-9.976,2.96,-6.16,5.984,0.0001355
872,-9.628,2.8000000000000003,-6.0,5.984,0.000136
873,-9.976,2.96,-6.08,6.0544,0.0001365
