,CHAN1,CHAN2,CHAN3,CHAN4,time
58,-9.628,5.12,-2.08,6.0544,-0.00271
59,-9.976,5.36,-1.92,5.913600000000001,-0.002705
60,-9.628,5.2,-2.16,6.0544,-0.0027
61,-9.976,5.36,-1.92,5.913600000000001,-0.002695
62,-9.628,5.28,-2.0,6.0544,-0.00269
63,-9.976,5.44,-2.08,5.913600000000001,-0.002685
64,-9.628,5.36,-2.08,5.984,-0.00268
65,-9.976,5.5200000000000005,-1.92,6.0544,-0.002675
66,-9.628,5.5200000000000005,-2.0,6.0544,-0.00267
67,-9.976,5.36,-2.08,5.913600000000001,-0.002665
68,-9.628,5.44,-2.08,5.984,-0.00266
69,-9.976,5.6000000000000005,-1.92,6.0544,-0.0026550000000000002
70,-9.976,5.5200000000000005,-2.16,5.913600000000001,-0.00265
71,-9.512,5.68,-1.92,6.1248000000000005,-0.002645
72,-9.860000000000001,5.6000000000000005,-2.08,5.984,-0.00264
73,-9.512,5.76,-1.92,6.0544,-0.002635
74,-9.512,5.76,-2.08,6.0544,-0.00263
75,-9.976,5.6000000000000005,-1.92,5.913600000000001,-0.002625
76,-9.976,5.76,-2.0,6.0544,-0.00262
77,-9.512,5.92,-2.08,5.913600000000001,-0.002615
78,-9.860000000000001,5.76,-2.08,6.0544,-0.00261
79,-9.512,6.0,-1.92,5.913600000000001,-0.002605
80,-9.860000000000001,5.92,-2.0,5.984,-0.0026
81,-9.512,6.08,-2.08,6.0544,-0.002595
82,3.8280000000000003,6.08,-2.08,6.0544,-0.00259
83,-9.860000000000001,-2.16,-1.92,5.913600000000001,-0.002585
84,-9.628,0.08,-2.08,6.0544,-0.00258
85,-9.976,0.32,-1.92,5.984,-0.002575
86,-9.976,0.16,-2.08,6.1248000000000005,-0.0025700000000000002
87,-9.512,0.4,-1.92,5.913600000000001,-0.002565
88,-9.628,0.24,-2.0,6.0544,-0.00256
89,-9.976,0.4,-2.08,5.913600000000001,-0.002555
90,-9.628,0.32,-2.08,6.0544,-0.00255
91,-9.976,0.48,-1.92,5.913600000000001,-0.002545
92,-9.976,0.4,-2.08,6.0544,-0.00254
93,-9.512,0.56,-1.92,5.913600000000001,-0.002535
94,-9.628,0.48,-2.0,5.984,-0.00253
95,-9.976,0.72,-2.08,6.0544,-0.002525
96,-9.628,0.48,-2.08,6.0544,-0.00252
97,-9.976,0.8,-1.92,5.913600000000001,-0.002515
98,-9.976,0.64,-2.08,6.0544,-0.00251
99,-9.628,0.8,-1.92,5.913600000000001,-0.0025050000000000003
100,-9.628,0.72,-2.08,5.913600000000001,-0.0025
101,-9.976,0.88,-1.92,6.1248000000000005,-0.002495
102,-9.628,0.8,-2.08,6.0544,-0.00249
103,-9.976,0.96,-1.92,5.913600000000001,-0.0024850000000000002
104,-9.628,0.96,-2.08,6.0544,-0.00248
105,-9.976,0.8,-1.92,5.913600000000001,-0.0024749999999999998
106,-9.628,0.88,-2.08,6.0544,-0.00247
107,-9.976,1.04,-1.92,5.984,-0.002465
108,-9.976,0.96,-2.08,5.913600000000001,-0.00246
109,-9.512,1.12,-1.92,6.1248000000000005,-0.002455
110,-9.628,1.04,-2.08,6.0544,-0.00245
111,-9.976,1.2,-1.92,5.913600000000001,-0.002445
112,-9.628,1.12,-2.08,6.0544,-0.00244
113,-9.976,1.28,-1.92,5.913600000000001,-0.002435
114,-9.628,1.12,-2.08,6.0544,-0.00243
115,-9.976,1.36,-2.0,5.984,-0.002425
116,-9.628,1.28,-2.08,6.0544,-0.0024200000000000003
117,-9.976,1.44,-1.92,5.913600000000001,-0.002415
118,-9.976,1.36,-2.08,5.913600000000001,-0.00241
119,-9.628,1.52,-1.92,6.1248000000000005,-0.002405
120,-9.628,1.44,-2.08,6.0544,-0.0024000000000000002
121,-9.976,1.6,-1.92,5.913600000000001,-0.002395
122,-9.628,1.44,-2.08,6.0544,-0.0023899999999999998
123,-9.976,1.6,-1.92,5.913600000000001,-0.002385
124,-9.628,1.52,-1.92,6.0544,-0.00238
125,-9.976,1.68,-2.16,5.984,-0.002375
126,-9.628,1.6,-2.0,5.913600000000001,-0.00237
127,-9.976,1.76,-2.08,6.1248000000000005,-0.002365
128,-9.976,1.68,-2.08,5.984,-0.00236
129,-9.512,1.84,-1.92,6.0544,-0.002355
130,-9.628,1.84,-2.0,6.0544,-0.00235
131,-9.976,1.68,-2.08,5.913600000000001,-0.002345
132,-9.976,1.76,-2.08,5.984,-0.00234
133,-9.512,2.0,-2.0,6.0544,-0.0023350000000000003
134,-9.628,1.92,-2.08,6.0544,-0.00233
135,-9.976,2.08,-1.92,5.913600000000001,-0.002325
136,-9.628,1.92,-2.08,5.984,-0.00232
137,-9.976,2.16,-1.92,6.0544,-0.0023150000000000002
138,-9.628,2.0,-2.08,6.0544,-0.00231
139,-9.976,2.16,-1.92,5.913600000000001,-0.0023049999999999998
140,-9.628,2.08,-2.08,6.0544,-0.0023
141,-9.976,2.24,-1.92,5.984,-0.002295
142,-9.628,2.08,-2.08,6.0544,-0.00229
143,-9.976,2.32,-1.92,5.913600000000001,-0.002285
144,-9.628,2.16,-2.08,6.0544,-0.00228
145,-9.976,2.4,-2.0,5.913600000000001,-0.002275
146,-9.628,2.24,-2.08,5.913600000000001,-0.00227
147,-9.976,2.4,-1.92,6.0544,-0.002265
148,-9.628,2.32,-2.08,5.913600000000001,-0.00226
149,-9.976,2.48,-1.92,6.1248000000000005,-0.002255
150,-9.628,2.4,-2.08,5.984,-0.0022500000000000003
151,-9.976,2.64,-1.92,6.0544,-0.002245
152,-9.628,2.48,-2.08,6.0544,-0.00224
153,-9.976,2.72,-1.92,5.913600000000001,-0.002235
154,-9.628,2.56,-2.08,6.0544,-0.00223
155,-9.976,2.72,-1.92,5.984,-0.002225
156,-9.628,2.64,-2.08,5.913600000000001,-0.0022199999999999998
157,-9.976,2.8000000000000003,-1.92,6.1248000000000005,-0.002215
158,-9.976,2.72,-2.16,6.0544,-0.00221
159,-9.512,2.88,-1.92,5.984,-0.002205
160,-9.628,2.72,-2.08,5.913600000000001,-0.0022
161,-9.976,2.88,-1.92,6.1248000000000005,-0.002195
162,-9.628,2.8000000000000003,-2.08,6.0544,-0.00219
163,-9.976,2.96,-2.0,5.984,-0.002185
164,-9.976,2.88,-2.08,6.0544,-0.00218
165,-9.512,3.04,-1.92,5.913600000000001,-0.002175
166,-9.976,2.96,-1.92,6.0544,-0.00217
167,-9.512,3.12,-2.08,5.984,-0.0021650000000000003
168,-9.628,3.12,-2.08,6.0544,-0.00216
169,-9.976,2.96,-1.92,5.913600000000001,-0.002155
170,-9.976,3.04,-2.08,6.0544,-0.00215
171,-9.512,3.2800000000000002,-2.0,5.984,-0.002145
172,-9.976,3.2,-2.08,6.0544,-0.00214
173,-9.512,3.36,-1.92,5.913600000000001,-0.0021349999999999997
174,-9.628,3.2800000000000002,-2.08,6.0544,-0.00213
175,-9.976,3.44,-1.92,5.913600000000001,-0.002125
176,-9.628,3.44,-2.08,5.984,-0.00212
177,-9.976,3.2800000000000002,-1.92,6.0544,-0.002115
178,-9.976,3.36,-2.08,6.0544,-0.00211
179,-9.628,3.52,-2.0,5.913600000000001,-0.002105
180,-9.628,3.44,-1.92,6.0544,-0.0021
181,-9.976,3.6,-2.16,5.984,-0.002095
182,-9.628,3.52,-2.0,6.0544,-0.00209
183,-9.976,3.68,-2.08,5.913600000000001,-0.002085
184,-9.628,3.52,-2.08,5.984,-0.0020800000000000003
185,-9.976,3.68,-1.92,6.0544,-0.002075
186,-9.628,3.6,-2.08,5.913600000000001,-0.00207
187,-9.976,3.7600000000000002,-2.0,6.1248000000000005,-0.002065
188,-9.976,3.68,-2.08,6.0544,-0.00206
189,-9.512,3.92,-1.92,5.913600000000001,-0.002055
190,-9.976,3.7600000000000002,-2.08,6.0544,-0.0020499999999999997
191,-9.512,3.92,-1.92,5.913600000000001,-0.002045
192,-9.976,3.84,-2.08,6.0544,-0.00204
193,-9.628,4.08,-1.92,5.913600000000001,-0.002035
194,-9.628,3.92,-2.08,6.0544,-0.00203
195,-9.976,4.08,-1.92,5.913600000000001,-0.002025
196,-9.628,4.0,-2.08,5.984,-0.00202
197,-9.976,4.16,-1.92,6.0544,-0.0020150000000000003
198,-9.628,4.0,-2.08,6.0544,-0.00201
199,-9.976,4.24,-1.92,5.913600000000001,-0.002005
200,-9.628,4.08,-2.08,6.0544,-0.002
201,-9.976,4.24,-1.92,5.913600000000001,-0.0019950000000000002
202,-9.976,4.16,-2.08,5.913600000000001,-0.00199
203,-9.512,4.32,-1.92,6.1248000000000005,-0.001985
204,-9.628,4.24,-2.08,6.0544,-0.00198
205,-9.976,4.4,-1.92,5.913600000000001,-0.001975
206,-9.628,4.4,-2.08,6.0544,-0.00197
207,-9.976,4.24,-1.92,5.913600000000001,-0.0019649999999999997
208,-9.976,4.32,-2.08,5.913600000000001,-0.00196
209,-9.628,4.5600000000000005,-1.92,6.1248000000000005,-0.001955
210,-9.628,4.48,-2.08,6.0544,-0.00195
211,-9.976,4.64,-1.92,5.913600000000001,-0.001945
212,-9.976,4.5600000000000005,-2.08,6.0544,-0.0019399999999999999
213,-9.512,4.72,-2.0,5.913600000000001,-0.0019349999999999999
214,-9.628,4.5600000000000005,-2.16,6.0544,-0.00193
215,-9.976,4.72,-1.92,5.913600000000001,-0.001925
216,-9.628,4.64,-2.08,6.0544,-0.00192
217,-9.976,4.8,-1.92,5.913600000000001,-0.001915
218,-9.628,4.72,-2.08,6.0544,-0.00191
219,-9.976,4.88,-1.92,5.984,-0.001905
220,-9.628,4.72,-2.08,6.0544,-0.0019
221,-9.976,4.96,-1.92,5.913600000000001,-0.001895
222,-9.628,4.96,-2.08,5.984,-0.00189
223,-9.976,4.8,-1.92,6.0544,-0.001885
224,-9.628,4.88,-2.08,6.0544,-0.00188
225,-9.976,5.04,-1.92,5.913600000000001,-0.001875
226,-9.628,4.96,-2.08,6.0544,-0.00187
227,-9.976,5.12,-2.0,5.913600000000001,-0.001865
228,-9.976,5.04,-2.08,6.0544,-0.0018599999999999999
229,-9.628,5.2,-1.92,5.913600000000001,-0.0018549999999999999
230,-9.628,5.12,-2.08,5.984,-0.0018499999999999999
231,-9.976,5.28,-1.92,6.0544,-0.001845
232,-9.628,5.2,-2.16,6.0544,-0.00184
233,-9.976,5.36,-1.92,5.913600000000001,-0.001835
234,-9.628,5.28,-2.08,6.1248000000000005,-0.00183
235,-9.976,5.44,-1.92,5.913600000000001,-0.001825
236,-9.976,5.28,-2.08,6.0544,-0.00182
237,-9.628,5.44,-1.92,5.913600000000001,-0.001815
238,-9.976,5.36,-2.08,6.0544,-0.00181
239,-9.512,5.5200000000000005,-2.0,5.913600000000001,-0.001805
240,-9.628,5.44,-1.92,6.0544,-0.0018
241,-9.976,5.6000000000000005,-2.16,5.913600000000001,-0.001795
242,-9.976,5.44,-2.08,6.0544,-0.00179
243,-9.512,5.68,-2.0,5.913600000000001,-0.001785
244,-9.976,5.5200000000000005,-2.0,6.0544,-0.00178
245,-9.512,5.68,-2.16,5.984,-0.0017749999999999999
246,-9.976,5.6000000000000005,-2.08,6.0544,-0.0017699999999999999
247,-9.512,5.76,-2.0,5.913600000000001,-0.0017649999999999999
248,-9.628,5.68,-2.08,6.0544,-0.00176
249,-9.976,5.92,-1.92,5.913600000000001,-0.001755
250,-9.860000000000001,5.76,-2.08,6.0544,-0.00175
251,-9.512,6.0,-1.92,5.913600000000001,-0.001745
252,-9.512,5.84,-2.08,5.984,-0.00174
253,-9.860000000000001,6.0,-1.92,6.0544,-0.001735
254,-9.860000000000001,6.08,-2.08,5.913600000000001,-0.00173
255,2.552,-2.16,-1.92,6.1248000000000005,-0.001725
256,3.712,0.08,-2.08,5.984,-0.00172
257,-9.976,0.24,-1.92,6.0544,-0.001715
258,-9.976,0.16,-2.08,6.1248000000000005,-0.00171
259,-9.628,0.32,-1.92,5.913600000000001,-0.001705
260,-9.628,0.24,-2.08,6.0544,-0.0017
261,-9.976,0.4,-1.92,5.984,-0.001695
262,-9.628,0.24,-2.16,6.0544,-0.0016899999999999999
263,-9.976,0.48,-1.92,5.913600000000001,-0.0016849999999999999
264,-9.628,0.4,-2.08,6.0544,-0.0016799999999999999
265,-9.976,0.56,-1.92,5.913600000000001,-0.001675
266,-9.628,0.4,-2.16,6.0544,-0.00167
267,-9.976,0.56,-1.92,5.913600000000001,-0.001665
268,-9.976,0.48,-2.08,6.0544,-0.00166
269,-9.512,0.72,-1.92,5.913600000000001,-0.001655
270,-9.976,0.64,-2.08,5.984,-0.00165
271,-9.512,0.8,-1.92,6.0544,-0.001645
272,-9.628,0.72,-2.08,6.0544,-0.00164
273,-9.976,0.88,-1.92,5.913600000000001,-0.001635
274,-9.628,0.72,-2.08,5.984,-0.00163
275,-9.976,0.88,-1.92,6.0544,-0.001625
276,-9.976,0.8,-2.08,6.0544,-0.00162
277,-9.512,0.96,-1.92,5.913600000000001,-0.001615
278,-9.628,0.88,-2.0,5.984,-0.0016099999999999999
279,-9.976,1.04,-2.08,6.0544,-0.0016049999999999999
280,-9.628,0.96,-2.08,5.913600000000001,-0.0015999999999999999
281,-9.976,1.12,-1.92,6.1248000000000005,-0.0015949999999999998
282,-9.512,0.96,-2.08,5.984,-0.00159
283,-9.976,1.2,-1.92,6.0544,-0.001585
284,-9.628,1.2,-2.08,6.0544,-0.00158
285,-9.976,1.04,-1.92,5.913600000000001,-0.001575
286,-9.628,1.12,-2.08,6.0544,-0.00157
287,-9.976,1.36,-2.0,5.984,-0.001565
288,-9.628,1.28,-2.08,6.0544,-0.00156
289,-9.976,1.44,-1.92,5.913600000000001,-0.001555
290,-9.628,1.36,-2.08,6.0544,-0.00155
291,-9.976,1.52,-2.0,5.984,-0.001545
292,-9.628,1.36,-2.08,6.0544,-0.00154
293,-9.976,1.52,-1.92,5.913600000000001,-0.001535
294,-9.628,1.44,-2.08,6.0544,-0.00153
295,-9.976,1.6,-2.0,5.913600000000001,-0.0015249999999999999
296,-9.512,1.52,-2.08,5.984,-0.0015199999999999999
297,-9.976,1.68,-1.92,6.0544,-0.0015149999999999999
298,-9.976,1.6,-2.08,5.913600000000001,-0.0015099999999999998
299,-9.512,1.76,-1.92,6.1248000000000005,-0.001505
300,-9.628,1.76,-2.08,5.984,-0.0015
301,-9.976,1.6,-1.92,6.0544,-0.001495
302,-9.628,1.68,-2.08,6.0544,-0.00149
303,-9.976,1.84,-1.92,5.913600000000001,-0.001485
304,-9.628,1.76,-2.08,5.984,-0.00148
305,-9.976,2.0,-1.92,6.0544,-0.001475
306,-9.976,2.0,-2.08,6.0544,-0.00147
307,-9.512,1.84,-1.92,5.913600000000001,-0.001465
308,-9.628,1.92,-2.08,5.984,-0.00146
309,-9.976,2.08,-1.92,6.0544,-0.001455
310,-9.628,2.0,-2.08,6.0544,-0.00145
311,-9.976,2.16,-1.92,5.913600000000001,-0.0014449999999999999
312,-9.976,2.08,-2.08,6.0544,-0.0014399999999999999
313,-9.512,2.24,-1.92,5.913600000000001,-0.0014349999999999999
314,-9.628,2.16,-2.08,6.0544,-0.0014299999999999998
315,-9.976,2.32,-1.92,5.913600000000001,-0.0014249999999999998
316,-9.628,2.16,-2.08,6.0544,-0.00142
317,-9.976,2.4,-1.92,5.913600000000001,-0.001415
318,-9.628,2.24,-2.08,5.913600000000001,-0.00141
319,-9.976,2.4,-1.92,6.1248000000000005,-0.001405
320,-9.512,2.32,-2.08,6.0544,-0.0014
321,-9.976,2.48,-1.92,5.913600000000001,-0.001395
322,-9.628,2.32,-2.08,6.0544,-0.00139
323,-9.976,2.56,-1.92,5.913600000000001,-0.001385
324,-9.628,2.4,-2.08,5.913600000000001,-0.00138
325,-9.976,2.64,-1.92,6.1248000000000005,-0.001375
326,-9.976,2.56,-2.0,6.0544,-0.00137
327,-9.512,2.72,-2.08,5.984,-0.001365
328,-9.976,2.64,-2.08,6.0544,-0.0013599999999999999
329,-9.512,2.8000000000000003,-1.92,5.913600000000001,-0.0013549999999999999
330,-9.976,2.64,-2.08,6.0544,-0.0013499999999999999
331,-9.512,2.8000000000000003,-1.92,5.984,-0.0013449999999999998
332,-9.976,2.72,-2.08,6.0544,-0.0013399999999999998
333,-9.512,2.88,-1.92,5.913600000000001,-0.001335
334,-9.976,2.8000000000000003,-2.08,6.0544,-0.00133
335,-9.512,2.96,-1.92,5.984,-0.001325
336,-9.976,2.88,-2.08,5.913600000000001,-0.00132
337,-9.628,3.04,-1.92,6.1248000000000005,-0.001315
338,-9.628,3.04,-2.08,6.0544,-0.00131
339,-9.976,2.96,-1.92,5.913600000000001,-0.001305
340,-9.628,2.96,-2.08,6.0544,-0.0013
341,-9.976,3.12,-1.92,5.913600000000001,-0.001295
342,-9.628,3.04,-2.08,6.0544,-0.00129
343,-9.976,3.2800000000000002,-1.92,5.913600000000001,-0.001285
344,-9.976,3.04,-2.16,5.984,-0.0012799999999999999
345,-9.628,3.36,-1.92,6.1248000000000005,-0.0012749999999999999
346,-9.976,3.2,-2.08,6.0544,-0.0012699999999999999
347,-9.512,3.36,-1.92,5.913600000000001,-0.0012649999999999998
348,-9.628,3.2800000000000002,-2.08,6.0544,-0.0012599999999999998
349,-9.976,3.44,-1.92,5.913600000000001,-0.0012549999999999998
350,-9.976,3.36,-2.08,6.0544,-0.00125
351,-9.512,3.52,-1.92,5.913600000000001,-0.001245
352,-9.976,3.44,-2.0,5.913600000000001,-0.00124
353,-9.512,3.6,-2.16,6.0544,-0.001235
354,-9.628,3.44,-2.08,6.0544,-0.00123
355,-9.976,3.6,-1.92,5.913600000000001,-0.001225
356,-9.976,3.52,-2.08,6.0544,-0.00122
357,-9.512,3.68,-1.92,5.913600000000001,-0.001215
358,-9.628,3.6,-2.08,6.0544,-0.00121
359,-9.976,3.7600000000000002,-1.92,5.913600000000001,-0.001205
360,-9.628,3.68,-2.08,5.984,-0.0012
361,-9.976,3.84,-1.92,6.0544,-0.0011949999999999999
362,-9.628,3.68,-2.08,6.0544,-0.0011899999999999999
363,-9.976,3.92,-2.0,5.913600000000001,-0.0011849999999999999
364,-9.628,3.84,-2.08,5.984,-0.0011799999999999998
365,-9.976,4.0,-1.92,6.0544,-0.0011749999999999998
366,-9.628,3.92,-2.16,5.984,-0.0011699999999999998
367,-9.976,4.08,-1.92,6.0544,-0.001165
368,-9.628,3.92,-2.08,6.0544,-0.00116
369,-9.976,4.16,-1.92,5.913600000000001,-0.001155
370,-9.628,4.0,-2.16,6.0544,-0.00115
371,-9.976,4.16,-1.92,5.913600000000001,-0.001145
372,-9.628,4.08,-2.08,5.984,-0.00114
373,-9.976,4.24,-1.92,6.0544,-0.001135
374,-9.628,4.08,-2.08,6.0544,-0.00113
375,-9.976,4.32,-1.92,5.913600000000001,-0.001125
376,-9.628,4.32,-2.08,5.984,-0.00112
377,-9.976,4.16,-1.92,6.0544,-0.0011149999999999999
378,-9.628,4.24,-2.08,6.0544,-0.0011099999999999999
379,-9.976,4.4,-1.92,5.913600000000001,-0.0011049999999999999
380,-9.628,4.32,-2.08,6.0544,-0.0010999999999999998
381,-9.976,4.5600000000000005,-1.92,5.913600000000001,-0.0010949999999999998
382,-9.628,4.48,-2.08,6.0544,-0.0010899999999999998
383,-9.976,4.64,-1.92,5.913600000000001,-0.0010849999999999998
384,-9.628,4.64,-2.08,6.0544,-0.0010799999999999998
385,-9.976,4.48,-1.92,5.913600000000001,-0.001075
386,-9.628,4.5600000000000005,-1.92,6.0544,-0.00107
387,-9.976,4.72,-2.16,5.984,-0.001065
388,-9.976,4.64,-2.08,6.0544,-0.00106
389,-9.512,4.8,-2.0,5.913600000000001,-0.001055
390,-9.628,4.72,-2.08,5.984,-0.00105
391,-9.976,4.88,-1.92,6.0544,-0.001045
392,-9.976,4.72,-2.08,6.0544,-0.0010399999999999997
393,-9.628,4.88,-1.92,5.913600000000001,-0.001035
394,-9.976,4.8,-2.08,6.0544,-0.00103
395,-9.628,4.96,-1.92,5.984,-0.0010249999999999999
396,-9.628,4.88,-2.08,6.0544,-0.00102
397,-9.976,5.04,-1.92,5.913600000000001,-0.0010149999999999998
398,-9.628,4.96,-2.08,6.0544,-0.00101
399,-9.976,5.12,-1.92,5.984,-0.0010049999999999998
400,-9.976,5.12,-2.08,6.0544,-0.001
401,-9.628,4.96,-1.92,5.913600000000001,-0.0009949999999999998
402,-9.976,5.12,-2.08,6.0544,-0.00099
403,-9.628,5.28,-1.92,5.984,-0.0009849999999999998
404,-9.628,5.12,-2.08,5.913600000000001,-0.00098
405,-9.976,5.36,-1.92,6.1248000000000005,-0.0009749999999999997
406,-9.628,5.2,-2.08,6.0544,-0.0009699999999999999
407,-9.976,5.36,-1.92,5.913600000000001,-0.0009649999999999997
408,-9.628,5.28,-2.08,6.0544,-0.0009599999999999999
409,-9.976,5.44,-2.0,5.913600000000001,-0.0009549999999999997
410,-9.628,5.36,-2.08,6.0544,-0.0009499999999999999
411,-9.976,5.5200000000000005,-1.92,5.913600000000001,-0.0009450000000000001
412,-9.628,5.44,-2.08,5.913600000000001,-0.0009399999999999999
413,-9.976,5.6000000000000005,-1.92,6.0544,-0.0009350000000000001
414,-9.512,5.44,-2.08,6.0544,-0.0009299999999999998
415,-9.976,5.68,-1.92,5.913600000000001,-0.000925
416,-9.512,5.5200000000000005,-2.08,6.0544,-0.0009199999999999998
417,-9.976,5.68,-1.92,5.913600000000001,-0.000915
418,-9.860000000000001,5.6000000000000005,-2.08,5.913600000000001,-0.0009099999999999998
419,-9.512,5.76,-1.92,6.1248000000000005,-0.000905
420,-9.860000000000001,5.92,-2.08,6.0544,-0.0008999999999999998
421,-9.512,5.68,-1.92,5.984,-0.000895
422,-9.512,5.76,-2.08,6.0544,-0.0008899999999999997
423,-9.976,5.92,-1.92,5.913600000000001,-0.0008849999999999999
424,-9.512,5.84,-2.08,6.0544,-0.0008799999999999997
425,-9.976,6.0,-1.92,5.913600000000001,-0.0008749999999999999
426,-9.744,6.08,-2.08,6.0544,-0.0008699999999999997
427,-6.612,-2.16,-1.92,5.913600000000001,-0.0008649999999999999
428,3.9440000000000004,0.0,-2.08,6.0544,-0.0008600000000000001
429,-9.976,0.24,-2.0,5.984,-0.0008549999999999999
430,-9.976,0.16,-2.08,6.0544,-0.0008500000000000001
431,-9.512,0.32,-2.0,5.913600000000001,-0.0008449999999999998
432,-9.976,0.24,-2.08,6.0544,-0.00084
433,-9.512,0.4,-1.92,5.913600000000001,-0.0008349999999999998
434,-9.628,0.24,-2.08,6.0544,-0.00083
435,-9.976,0.48,-1.92,5.913600000000001,-0.0008249999999999998
436,-9.628,0.48,-2.08,5.984,-0.00082
437,-9.976,0.32,-2.0,6.0544,-0.0008149999999999998
438,-9.628,0.4,-2.08,6.1248000000000005,-0.00081
439,-9.976,0.56,-1.92,5.913600000000001,-0.0008049999999999997
440,-9.628,0.48,-2.08,6.0544,-0.0007999999999999999
441,-9.976,0.72,-2.0,5.913600000000001,-0.0007949999999999997
442,-9.628,0.64,-2.08,6.0544,-0.0007899999999999999
443,-9.976,0.8,-1.92,5.913600000000001,-0.0007849999999999997
444,-9.976,0.64,-2.08,6.0544,-0.0007799999999999999
445,-9.512,0.88,-2.0,5.913600000000001,-0.0007750000000000001
446,-9.976,0.88,-2.08,6.0544,-0.0007699999999999999
447,-9.512,0.72,-1.92,5.913600000000001,-0.0007650000000000001
448,-9.976,0.8,-2.08,6.0544,-0.0007599999999999998
449,-9.512,0.96,-1.92,5.913600000000001,-0.000755
450,-9.628,0.88,-2.08,6.0544,-0.0007499999999999998
451,-9.976,1.04,-1.92,5.913600000000001,-0.000745
452,-9.976,0.96,-2.08,6.0544,-0.0007399999999999998
453,-9.512,1.12,-1.92,5.913600000000001,-0.000735
454,-9.628,0.96,-2.08,6.0544,-0.0007299999999999997
455,-9.976,1.12,-1.92,5.913600000000001,-0.000725
456,-9.628,1.04,-2.08,5.913600000000001,-0.0007199999999999997
457,-9.976,1.2,-1.92,6.1248000000000005,-0.0007149999999999999
458,-9.976,1.12,-2.08,6.0544,-0.0007099999999999997
459,-9.628,1.36,-2.0,5.913600000000001,-0.0007049999999999999
460,-9.628,1.2,-2.08,6.0544,-0.0006999999999999997
461,-9.976,1.44,-1.92,5.913600000000001,-0.0006949999999999999
462,-9.628,1.28,-2.08,5.984,-0.0006900000000000001
463,-9.976,1.44,-1.92,6.0544,-0.0006849999999999998
