,CHAN1,CHAN2,CHAN3,CHAN4,time
139,3.36,2.79,-10.872,2.0,-0.00023049999999999996
140,3.52,2.6999999999999997,-10.856,2.0,-0.00022999999999999998
141,3.36,2.79,-10.808,2.08,-0.0002295
142,3.52,2.6999999999999997,-10.8,2.08,-0.00022899999999999998
143,3.36,2.79,-10.872,2.0,-0.00022849999999999997
144,3.52,2.79,-10.808,2.0,-0.00022799999999999996
145,3.36,2.6999999999999997,-10.856,2.08,-0.00022749999999999997
146,3.52,2.82,-10.808,2.0,-0.000227
147,3.36,2.6999999999999997,-10.872,2.08,-0.00022649999999999998
148,3.52,2.6399999999999997,-10.872,2.0,-0.00022599999999999996
149,3.36,2.82,-10.8,2.08,-0.00022549999999999998
150,3.52,2.79,-10.808,2.0,-0.000225
151,3.36,2.67,-10.872,2.08,-0.00022449999999999998
152,3.52,2.79,-10.808,2.0,-0.00022399999999999997
153,3.36,2.6999999999999997,-10.88,2.08,-0.00022349999999999996
154,3.52,2.79,-10.792,2.0,-0.00022299999999999997
155,3.36,2.6999999999999997,-10.88,2.08,-0.0002225
156,3.36,2.6999999999999997,-10.808,2.0,-0.00022199999999999998
157,3.52,2.79,-10.872,2.08,-0.00022149999999999996
158,3.52,2.6999999999999997,-10.912,2.0,-0.00022099999999999998
159,3.36,2.79,-10.768,2.08,-0.0002205
160,3.52,2.6999999999999997,-10.856,2.0,-0.00021999999999999998
161,3.36,2.79,-10.8,2.08,-0.00021949999999999997
162,3.52,2.79,-10.864,2.08,-0.00021899999999999998
163,3.36,2.6999999999999997,-10.808,2.0,-0.00021849999999999997
164,3.52,2.79,-10.792,2.08,-0.00021799999999999999
165,3.36,2.6999999999999997,-10.88,1.96,-0.00021749999999999997
166,3.52,2.6999999999999997,-10.872,2.08,-0.00021699999999999996
167,3.36,2.79,-10.808,2.0,-0.00021649999999999998
168,3.52,2.6999999999999997,-10.864,1.96,-0.000216
169,3.36,2.79,-10.808,2.12,-0.00021549999999999998
170,3.52,2.6999999999999997,-10.856,2.08,-0.00021499999999999997
171,3.36,2.79,-10.808,2.0,-0.00021449999999999998
172,3.52,2.79,-10.864,2.0,-0.000214
173,3.36,2.6999999999999997,-10.808,2.08,-0.00021349999999999999
174,3.36,2.79,-10.856,2.08,-0.00021299999999999997
175,3.52,2.6999999999999997,-10.808,2.0,-0.00021249999999999996
176,3.52,2.6999999999999997,-10.808,2.0,-0.00021199999999999998
177,3.36,2.79,-10.872,2.08,-0.0002115
178,3.52,2.79,-10.856,2.08,-0.00021099999999999998
179,3.36,2.67,-10.808,2.0,-0.00021049999999999997
180,3.52,2.6999999999999997,-10.808,2.0,-0.00020999999999999998
181,3.36,2.79,-10.872,2.08,-0.0002095
182,3.52,2.6999999999999997,-10.808,2.08,-0.00020899999999999998
183,3.36,2.79,-10.864,2.0,-0.00020849999999999997
184,3.52,2.79,-10.856,2.0,-0.00020799999999999996
185,3.36,2.6999999999999997,-10.808,2.08,-0.00020749999999999998
186,3.52,2.67,-10.872,2.08,-0.000207
187,3.36,2.82,-10.8,2.0,-0.00020649999999999998
188,3.52,2.79,-10.864,2.0,-0.00020599999999999997
189,3.36,2.6999999999999997,-10.8,2.08,-0.00020549999999999998
190,3.52,2.6999999999999997,-10.856,2.08,-0.000205
191,3.36,2.79,-10.8,2.0,-0.00020449999999999998
192,3.52,2.6999999999999997,-10.856,2.0,-0.00020399999999999997
193,3.36,2.79,-10.808,2.08,-0.00020349999999999996
194,3.52,2.79,-10.912,2.08,-0.00020299999999999997
195,3.36,2.67,-10.76,2.0,-0.0002025
196,3.52,2.6999999999999997,-10.768,2.0,-0.00020199999999999998
197,3.36,2.79,-10.912,2.08,-0.00020149999999999996
198,3.52,2.6999999999999997,-10.88,2.08,-0.00020099999999999998
199,3.36,2.79,-10.8,2.0,-0.0002005
200,3.52,2.6999999999999997,-10.816,2.08,-0.00019999999999999998
201,3.36,2.79,-10.872,2.0,-0.00019949999999999997
202,3.52,2.6999999999999997,-10.8,2.0,-0.00019899999999999996
203,3.36,2.79,-10.88,2.08,-0.00019849999999999997
204,3.52,2.6999999999999997,-10.808,2.08,-0.000198
205,3.36,2.79,-10.872,2.0,-0.00019749999999999998
206,3.52,2.6999999999999997,-10.808,1.96,-0.00019699999999999996
207,3.36,2.79,-10.864,2.12,-0.00019649999999999998
208,3.52,2.6999999999999997,-10.856,2.0,-0.000196
209,3.36,2.79,-10.808,2.08,-0.00019549999999999998
210,3.52,2.79,-10.856,2.0,-0.00019499999999999997
211,3.36,2.6999999999999997,-10.808,2.08,-0.00019449999999999998
212,3.52,2.6999999999999997,-10.808,2.0,-0.00019399999999999997
213,3.36,2.82,-10.864,2.08,-0.0001935
214,3.52,2.6999999999999997,-10.808,2.0,-0.00019299999999999997
215,3.36,2.79,-10.864,2.08,-0.00019249999999999996
216,3.52,2.79,-10.808,2.08,-0.00019199999999999998
217,3.36,2.6999999999999997,-10.872,2.0,-0.0001915
218,3.52,2.79,-10.856,2.08,-0.00019099999999999998
219,3.36,2.67,-10.808,2.0,-0.00019049999999999997
220,3.52,2.79,-10.872,2.08,-0.00018999999999999998
221,3.36,2.6999999999999997,-10.8,2.0,-0.0001895
222,3.52,2.6999999999999997,-10.864,2.08,-0.00018899999999999999
223,3.36,2.79,-10.808,2.0,-0.00018849999999999997
224,3.52,2.67,-10.856,2.0,-0.00018799999999999996
225,3.36,2.82,-10.808,2.08,-0.00018749999999999998
226,3.52,2.79,-10.808,2.08,-0.000187
227,3.36,2.6999999999999997,-10.856,2.0,-0.00018649999999999998
228,3.36,2.79,-10.856,2.08,-0.00018599999999999997
229,3.52,2.6999999999999997,-10.808,2.0,-0.00018549999999999998
230,3.52,2.79,-10.808,2.0,-0.000185
231,3.36,2.6999999999999997,-10.864,2.08,-0.00018449999999999999
232,3.52,2.6999999999999997,-10.904,2.0,-0.00018399999999999997
233,3.36,2.79,-10.76,2.08,-0.00018349999999999996
234,3.52,2.6999999999999997,-10.808,2.0,-0.00018299999999999998
235,3.36,2.79,-10.864,2.08,-0.0001825
236,3.52,2.6999999999999997,-10.872,2.0,-0.00018199999999999998
237,3.36,2.79,-10.808,2.08,-0.00018149999999999997
238,3.52,2.6999999999999997,-10.856,2.0,-0.00018099999999999998
239,3.36,2.79,-10.808,2.08,-0.0001805
240,3.52,2.6999999999999997,-10.896,2.0,-0.00017999999999999998
241,3.36,2.79,-10.776,2.08,-0.00017949999999999997
242,3.52,2.79,-10.872,2.0,-0.00017899999999999996
243,3.36,2.6999999999999997,-10.8,2.08,-0.00017849999999999997
244,3.52,2.79,-10.808,1.96,-0.000178
245,3.36,2.6999999999999997,-10.872,2.12,-0.00017749999999999998
246,3.52,2.6999999999999997,-10.8,2.0,-0.000177
247,3.36,2.79,-10.872,2.08,-0.00017649999999999998
248,3.52,2.79,-10.872,2.08,-0.00017599999999999997
249,3.36,2.6999999999999997,-10.808,2.0,-0.00017549999999999998
250,3.52,2.79,-10.864,2.08,-0.00017499999999999997
251,3.36,2.6999999999999997,-10.808,2.0,-0.00017449999999999999
252,3.52,2.79,-10.872,2.0,-0.00017399999999999997
253,3.36,2.6999999999999997,-10.808,2.08,-0.0001735
254,3.52,2.6999999999999997,-10.872,2.0,-0.00017299999999999998
255,3.36,2.79,-10.8,2.08,-0.0001725
256,3.52,2.6999999999999997,-10.864,2.0,-0.00017199999999999998
257,3.36,2.79,-10.8,2.08,-0.00017149999999999997
258,3.52,2.6999999999999997,-10.856,2.0,-0.00017099999999999998
259,3.36,2.79,-10.808,2.08,-0.00017049999999999997
260,3.52,2.79,-10.808,2.0,-0.00016999999999999999
261,3.36,2.6399999999999997,-10.864,2.08,-0.00016949999999999997
262,3.52,2.82,-10.8,2.08,-0.000169
263,3.36,2.67,-10.864,2.0,-0.00016849999999999998
264,3.52,2.6999999999999997,-10.872,2.08,-0.000168
265,3.36,2.79,-10.808,2.0,-0.00016749999999999998
266,3.52,2.6999999999999997,-10.864,2.08,-0.00016699999999999997
267,3.36,2.79,-10.808,2.0,-0.00016649999999999998
268,3.52,2.79,-10.856,2.0,-0.00016599999999999997
269,3.36,2.67,-10.808,2.08,-0.00016549999999999998
270,3.52,2.6999999999999997,-10.912,2.0,-0.00016499999999999997
271,3.36,2.79,-10.768,2.08,-0.0001645
272,3.52,2.6999999999999997,-10.8,2.08,-0.00016399999999999997
273,3.36,2.79,-10.864,2.0,-0.0001635
274,3.52,2.6999999999999997,-10.808,2.0,-0.00016299999999999998
275,3.36,2.79,-10.872,2.08,-0.0001625
276,3.52,2.79,-10.8,2.0,-0.00016199999999999998
277,3.36,2.6999999999999997,-10.88,2.08,-0.00016149999999999997
278,3.52,2.6999999999999997,-10.8,2.0,-0.00016099999999999998
279,3.36,2.82,-10.872,2.08,-0.00016049999999999997
280,3.52,2.79,-10.88,1.96,-0.00015999999999999999
281,3.36,2.6999999999999997,-10.808,2.12,-0.00015949999999999997
282,3.52,2.6999999999999997,-10.8,2.08,-0.000159
283,3.36,2.79,-10.888,2.0,-0.00015849999999999998
284,3.52,2.6999999999999997,-10.864,2.08,-0.000158
285,3.36,2.79,-10.808,2.0,-0.00015749999999999998
286,3.52,2.79,-10.864,2.0,-0.00015699999999999997
287,3.36,2.6999999999999997,-10.808,2.08,-0.00015649999999999998
288,3.52,2.79,-10.808,2.08,-0.00015599999999999997
289,3.36,2.6999999999999997,-10.88,2.0,-0.00015549999999999999
290,3.52,2.6999999999999997,-10.872,2.0,-0.00015499999999999997
291,3.36,2.79,-10.8,2.08,-0.0001545
292,3.52,2.79,-10.856,2.0,-0.00015399999999999998
293,3.36,2.6999999999999997,-10.808,2.08,-0.0001535
294,3.52,2.6999999999999997,-10.856,2.0,-0.00015299999999999998
295,3.36,2.79,-10.808,2.08,-0.0001525
296,3.52,2.79,-10.864,2.08,-0.00015199999999999998
297,3.36,2.6999999999999997,-10.808,2.0,-0.00015149999999999997
298,3.52,2.79,-10.808,2.08,-0.00015099999999999998
299,3.36,2.6399999999999997,-10.872,2.0,-0.00015049999999999997
300,3.52,2.6999999999999997,-10.808,2.0,-0.00015
301,3.36,2.79,-10.872,2.08,-0.00014949999999999997
302,3.52,2.6999999999999997,-10.856,2.08,-0.000149
303,3.36,2.79,-10.808,2.0,-0.00014849999999999998
304,3.52,2.6999999999999997,-10.864,2.0,-0.000148
305,3.36,2.79,-10.8,2.08,-0.00014749999999999998
306,3.52,2.6999999999999997,-10.808,2.0,-0.00014699999999999997
307,3.36,2.82,-10.872,2.08,-0.00014649999999999998
308,3.52,2.6999999999999997,-10.92,2.0,-0.00014599999999999997
309,3.36,2.79,-10.768,2.08,-0.00014549999999999999
310,3.52,2.6999999999999997,-10.808,2.08,-0.00014499999999999997
311,3.36,2.79,-10.864,2.0,-0.0001445
312,3.52,2.6999999999999997,-10.808,2.0,-0.00014399999999999998
313,3.36,2.82,-10.864,2.08,-0.0001435
314,3.52,2.79,-10.896,2.0,-0.00014299999999999998
315,3.36,2.67,-10.784,2.08,-0.0001425
316,3.52,2.79,-10.808,2.08,-0.00014199999999999998
317,3.36,2.67,-10.872,2.0,-0.00014149999999999997
318,3.52,2.6999999999999997,-10.816,1.96,-0.00014099999999999998
319,3.36,2.79,-10.864,2.12,-0.00014049999999999997
320,3.52,2.6999999999999997,-10.808,2.08,-0.00014
321,3.36,2.79,-10.872,2.0,-0.00013949999999999998
322,3.52,2.6999999999999997,-10.808,2.08,-0.000139
323,3.36,2.79,-10.864,2.0,-0.00013849999999999998
324,3.52,2.79,-10.88,2.0,-0.000138
325,3.36,2.6999999999999997,-10.792,2.08,-0.00013749999999999998
326,3.52,2.79,-10.872,2.08,-0.00013699999999999997
327,3.36,2.6999999999999997,-10.792,2.0,-0.00013649999999999998
328,3.52,2.79,-10.808,2.08,-0.00013599999999999997
329,3.36,2.6999999999999997,-10.872,2.0,-0.0001355
330,3.52,2.6999999999999997,-10.864,2.08,-0.00013499999999999997
331,3.36,2.79,-10.8,2.0,-0.0001345
332,3.52,2.79,-10.808,2.08,-0.00013399999999999998
333,3.36,2.6999999999999997,-10.872,2.0,-0.0001335
334,3.52,2.6999999999999997,-10.808,2.08,-0.00013299999999999998
335,3.36,2.79,-10.864,2.0,-0.00013249999999999997
336,3.36,2.67,-10.808,2.0,-0.00013199999999999998
337,3.52,2.82,-10.864,2.08,-0.00013149999999999997
338,3.52,2.6999999999999997,-10.808,2.08,-0.00013099999999999999
339,3.36,2.79,-10.864,2.0,-0.00013049999999999997
340,3.52,2.79,-10.856,2.0,-0.00013
341,3.36,2.6999999999999997,-10.808,2.08,-0.00012949999999999998
342,3.52,2.6999999999999997,-10.808,2.08,-0.000129
343,3.36,2.79,-10.872,1.96,-0.00012849999999999998
344,3.52,2.6999999999999997,-10.912,2.0,-0.000128
345,3.36,2.82,-10.744,2.08,-0.00012749999999999998
346,3.36,2.82,-10.8,2.08,-0.00012699999999999997
347,3.52,2.67,-10.864,2.0,-0.00012649999999999998
348,3.52,2.6999999999999997,-10.816,2.0,-0.00012599999999999997
349,3.36,2.79,-10.872,2.08,-0.0001255
350,3.52,2.79,-10.856,2.08,-0.00012499999999999998
351,3.36,2.6999999999999997,-10.808,2.0,-0.0001245
352,3.36,2.6999999999999997,-10.8,2.08,-0.00012399999999999998
353,3.52,2.79,-10.88,2.0,-0.0001235
354,3.52,2.6999999999999997,-10.856,2.0,-0.00012299999999999998
355,3.36,2.79,-10.808,2.08,-0.00012249999999999997
356,3.52,2.6999999999999997,-10.808,1.96,-0.00012199999999999998
357,3.36,2.79,-10.872,2.12,-0.00012149999999999997
358,3.52,2.6999999999999997,-10.872,2.0,-0.00012099999999999999
359,3.36,2.79,-10.808,2.08,-0.00012049999999999997
360,3.52,2.79,-10.872,2.08,-0.00011999999999999999
361,3.36,2.6999999999999997,-10.808,2.0,-0.00011949999999999998
362,3.52,2.6999999999999997,-10.808,2.08,-0.00011899999999999999
363,3.36,2.79,-10.856,2.0,-0.00011849999999999998
364,3.52,2.6999999999999997,-10.808,2.08,-0.000118
365,3.36,2.79,-10.864,2.0,-0.00011749999999999998
366,3.52,2.79,-10.872,2.08,-0.00011699999999999997
367,3.36,2.6999999999999997,-10.808,2.0,-0.00011649999999999999
368,3.52,2.6999999999999997,-10.88,2.0,-0.00011599999999999997
369,3.36,2.79,-10.8,2.08,-0.00011549999999999999
370,3.52,2.79,-10.808,2.0,-0.00011499999999999998
371,3.36,2.6999999999999997,-10.872,2.08,-0.00011449999999999999
372,3.52,2.6999999999999997,-10.808,2.0,-0.00011399999999999998
373,3.36,2.79,-10.872,2.08,-0.0001135
374,3.52,2.67,-10.864,2.0,-0.00011299999999999998
375,3.36,2.82,-10.8,2.08,-0.00011249999999999997
376,3.52,2.6999999999999997,-10.856,2.0,-0.00011199999999999998
377,3.36,2.79,-10.8,2.08,-0.00011149999999999997
378,3.52,2.6999999999999997,-10.808,2.0,-0.00011099999999999999
379,3.36,2.79,-10.864,2.08,-0.00011049999999999998
380,3.52,2.82,-10.808,2.08,-0.00010999999999999999
381,3.36,2.6999999999999997,-10.864,2.0,-0.00010949999999999998
382,3.52,2.6999999999999997,-10.92,2.08,-0.00010899999999999999
383,3.36,2.79,-10.76,2.0,-0.00010849999999999998
384,3.52,2.79,-10.808,2.0,-0.00010799999999999997
385,3.36,2.6999999999999997,-10.872,2.08,-0.00010749999999999998
386,3.52,2.6999999999999997,-10.856,2.0,-0.00010699999999999997
387,3.36,2.79,-10.808,2.08,-0.00010649999999999999
388,3.52,2.6999999999999997,-10.872,2.08,-0.00010599999999999997
389,3.36,2.79,-10.8,2.0,-0.00010549999999999999
390,3.52,2.79,-10.8,2.0,-0.00010499999999999998
391,3.36,2.6999999999999997,-10.88,2.08,-0.00010449999999999999
392,3.52,2.79,-10.808,2.08,-0.00010399999999999998
393,3.36,2.6999999999999997,-10.88,1.96,-0.0001035
394,3.52,2.79,-10.872,1.96,-0.00010299999999999998
395,3.36,2.6999999999999997,-10.8,2.12,-0.00010249999999999997
396,3.52,2.6999999999999997,-10.808,2.0,-0.00010199999999999999
397,3.36,2.79,-10.872,2.08,-0.00010149999999999997
398,3.52,2.79,-10.856,2.0,-0.00010099999999999999
399,3.36,2.6999999999999997,-10.808,2.08,-0.00010049999999999998
400,3.52,2.79,-10.8,2.0,-9.999999999999999e-05
401,3.36,2.6999999999999997,-10.872,2.08,-9.949999999999998e-05
402,3.52,2.79,-10.808,2.0,-9.9e-05
403,3.36,2.6999999999999997,-10.864,2.08,-9.849999999999998e-05
404,3.36,2.6999999999999997,-10.872,2.0,-9.799999999999997e-05
405,3.52,2.79,-10.8,2.08,-9.749999999999998e-05
406,3.52,2.6999999999999997,-10.856,2.0,-9.699999999999997e-05
407,3.36,2.79,-10.808,2.08,-9.649999999999999e-05
408,3.52,2.6999999999999997,-10.808,2.08,-9.599999999999998e-05
409,3.36,2.79,-10.872,2.0,-9.549999999999999e-05
410,3.52,2.6399999999999997,-10.792,2.08,-9.499999999999998e-05
411,3.36,2.82,-10.88,2.0,-9.449999999999999e-05
412,3.52,2.67,-10.808,2.0,-9.399999999999998e-05
413,3.36,2.82,-10.872,2.08,-9.35e-05
414,3.52,2.6999999999999997,-10.808,2.08,-9.299999999999998e-05
415,3.36,2.79,-10.872,2.0,-9.249999999999997e-05
416,3.52,2.79,-10.864,2.0,-9.199999999999999e-05
417,3.36,2.6999999999999997,-10.8,2.08,-9.149999999999997e-05
418,3.52,2.79,-10.856,2.08,-9.099999999999999e-05
419,3.36,2.67,-10.808,2.0,-9.049999999999998e-05
420,3.52,2.6999999999999997,-10.912,2.0,-8.999999999999999e-05
421,3.36,2.79,-10.76,2.08,-8.949999999999998e-05
422,3.52,2.6999999999999997,-10.808,2.08,-8.9e-05
423,3.36,2.79,-10.872,2.0,-8.849999999999998e-05
424,3.52,2.6999999999999997,-10.808,2.0,-8.799999999999997e-05
425,3.36,2.79,-10.864,2.08,-8.749999999999999e-05
426,3.52,2.79,-10.808,2.0,-8.699999999999997e-05
427,3.36,2.6999999999999997,-10.872,2.08,-8.649999999999999e-05
428,3.52,2.79,-10.872,2.0,-8.599999999999998e-05
429,3.36,2.6999999999999997,-10.808,2.08,-8.549999999999999e-05
430,3.52,2.6999999999999997,-10.808,1.96,-8.499999999999998e-05
431,3.36,2.79,-10.872,2.12,-8.45e-05
432,3.52,2.79,-10.808,2.08,-8.399999999999998e-05
433,3.36,2.6999999999999997,-10.864,2.0,-8.35e-05
434,3.52,2.6999999999999997,-10.856,2.08,-8.299999999999998e-05
435,3.36,2.79,-10.808,2.0,-8.249999999999997e-05
436,3.36,2.79,-10.808,2.08,-8.199999999999999e-05
437,3.52,2.6999999999999997,-10.872,2.0,-8.149999999999998e-05
438,3.52,2.6999999999999997,-10.872,2.0,-8.099999999999999e-05
439,3.36,2.79,-10.808,2.08,-8.049999999999998e-05
440,3.52,2.6999999999999997,-10.808,2.0,-7.999999999999999e-05
441,3.36,2.79,-10.864,2.08,-7.949999999999998e-05
442,3.52,2.6999999999999997,-10.808,2.0,-7.9e-05
443,3.36,2.79,-10.864,2.08,-7.849999999999998e-05
444,3.52,2.6999999999999997,-10.808,2.08,-7.799999999999997e-05
445,3.36,2.79,-10.872,2.0,-7.749999999999999e-05
446,3.52,2.67,-10.864,2.08,-7.699999999999997e-05
447,3.36,2.82,-10.808,2.0,-7.649999999999999e-05
